"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-06-01 ~ 2025-07-11"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2766","부산광역시 부산진구 부암동","98-8","0098","0008","문화","64.7600","202506","09","23,000","-","3","개인","개인","1976","시민공원로 38","-","중개거래","부산 부산진구","-"
"2767","부산광역시 동래구 안락동","1242","1242","0000","안락뜨란채2단지","51.8600","202506","09","29,200","-","9","개인","개인","2005","연안로 74","-","중개거래","부산 동래구","-"
"2768","부산광역시 기장군 일광읍 삼성리","773","0773","0000","e편한세상일광","84.9868","202506","09","48,000","-","17","법인","개인","2020","해빛2로 21","-","중개거래","부산 기장군","-"
"2769","부산광역시 기장군 일광읍 삼성리","783","0783","0000","일광자이푸르지오1단지","84.9849","202506","09","50,000","-","1","개인","개인","2020","해빛로 39-15","-","중개거래","부산 기장군","-"
"2770","부산광역시 기장군 일광읍 삼성리","785","0785","0000","일광자이푸르지오2단지","75.5544","202506","09","47,800","203","5","개인","개인","2020","해빛로 29","-","중개거래","부산 기장군","25.07.04"
"2771","부산광역시 기장군 일광읍 삼성리","746","0746","0000","이지더원1차오션포레","59.6231","202506","09","35,500","-","8","개인","개인","2020","해빛4로 1","-","중개거래","경남 창원시 마산회원구, 부산 기장군","-"
"2772","부산광역시 동구 초량동","1226","1226","0000","범양레우스센트럴베이","84.9654","202506","09","51,000","101","29","개인","개인","2020","초량중로 114","-","중개거래","부산 동구","25.06.27"
"2773","부산광역시 부산진구 부암동","63-3","0063","0003","쌍용스윗닷홈스카이","125.9800","202506","09","49,000","-","30","개인","개인","2007","시민공원로 11","-","중개거래","부산 부산진구","-"
"2774","부산광역시 북구 만덕동","774-7","0774","0007","벽산라인타운","74.6000","202506","09","21,500","-","24","개인","개인","1998","덕천로 182","-","중개거래","부산 북구","-"
"2775","부산광역시 북구 구포동","1293","1293","0000","유림노르웨이숲","59.8889","202506","09","15,000","-","5","개인","개인","2005","낙동북로 737","20250613","직거래","-","-"
"2776","부산광역시 북구 구포동","1293","1293","0000","유림노르웨이숲","59.8889","202506","09","15,000","110동","5","개인","개인","2005","낙동북로 737","-","직거래","-","25.06.18"
"2777","부산광역시 연제구 연산동","2262","2262","0000","연산자이","131.9004","202506","09","68,500","-","13","개인","개인","2010","과정로343번길 43","-","중개거래","부산 연제구","-"
"2778","부산광역시 해운대구 중동","1818","1818","0000","해운대힐스테이트위브","98.1948","202506","08","81,000","-","23","개인","개인","2015","좌동순환로433번길 30","-","중개거래","부산 해운대구","-"
"2779","부산광역시 사하구 장림동","325-89","0325","0089","누리아띠","50.0000","202506","08","13,800","-","3","개인","개인","2013","장림로196번길 28","-","중개거래","부산 사하구","-"
"2780","부산광역시 부산진구 당감동","791","0791","0000","국제백양","84.9825","202506","08","16,500","-","2","개인","개인","1995","백양관문로 104","-","중개거래","부산 부산진구","-"
"2781","부산광역시 해운대구 좌동","1448","1448","0000","경남선경","133.2950","202506","08","62,000","-","18","개인","개인","1996","청사포로 27","-","중개거래","부산 해운대구","-"
"2782","부산광역시 사하구 당리동","407","0407","0000","당리신익","117.2225","202506","08","21,000","1","12","개인","개인","1992","승학로 123-4","-","중개거래","부산 사하구","25.07.03"
"2783","부산광역시 사상구 엄궁동","1-10","0001","0010","삼성타워","59.8600","202506","08","9,000","-","6","개인","개인","1993","대동로64번길 40","-","중개거래","부산 사상구","-"
"2784","부산광역시 연제구 연산동","2352","2352","0000","연산더샵","39.9681","202506","08","24,000","-","7","개인","개인","2019","연수로 130","-","중개거래","부산 연제구","-"
"2785","부산광역시 영도구 봉래동2가","112","0112","0000","미광마린타워","84.9200","202506","08","31,500","-","4","개인","개인","1992","대교로14번길 17","-","중개거래","부산 영도구","-"
"2786","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","84.9856","202506","08","90,000","-","9","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구","-"
"2787","부산광역시 동래구 온천동","1853","1853","0000","동래래미안아이파크","59.9865","202506","08","66,000","-","14","개인","개인","2022","금정마을로 150","-","중개거래","부산 동래구","-"
"2788","부산광역시 동래구 사직동","1058","1058","0000","쌍용더플래티넘사직아시아드아파트","84.5907","202506","08","95,500","-","14","개인","개인","2020","아시아드대로134번길 14","-","중개거래","부산 기장군, 부산 동래구","-"
"2789","부산광역시 기장군 정관읍 방곡리","407","0407","0000","정관가화만사성더테라스1차","60.1758","202506","08","23,000","-","2","개인","개인","2017","구연방곡로 120","-","중개거래","부산 기장군","-"
"2790","부산광역시 남구 대연동","1893","1893","0000","대연파크푸르지오","84.9866","202506","08","53,500","-","10","개인","개인","2018","홍곡로 360","-","중개거래","부산 남구, 부산 부산진구","-"
"2791","부산광역시 남구 대연동","1733-10","1733","0010","삼원그린(1733-10)","75.1500","202506","08","21,400","-","6","개인","개인","2002","유엔로157번나길 9","-","중개거래","부산 남구","-"
"2792","부산광역시 기장군 정관읍 모전리","776","0776","0000","정관동일스위트2차","59.9337","202506","08","18,400","-","8","개인","개인","2013","정관3로 23","-","중개거래","부산 기장군","-"
"2793","부산광역시 부산진구 부전동","410-5","0410","0005","부영","35.1100","202506","08","6,800","-","2","개인","개인","1976","가야대로755번길 55-4","-","중개거래","부산 부산진구","25.06.17"
"2794","부산광역시 동래구 명장동","617","0617","0000","동래동일스위트","67.8923","202506","08","30,400","-","2","개인","개인","2018","시실로 119","-","중개거래","부산 연제구","-"
"2795","부산광역시 동래구 명장동","617","0617","0000","동래동일스위트","67.8923","202506","08","30,400","-","2","개인","개인","2018","시실로 119","20250610","중개거래","부산 연제구","-"
"2796","부산광역시 금정구 부곡동","244-7","0244","0007","대우","59.9300","202506","08","35,500","-","6","개인","개인","1999","부산대학로 10","-","중개거래","부산 금정구","-"
"2797","부산광역시 금정구 부곡동","244-7","0244","0007","대우","84.9620","202506","08","45,000","-","23","개인","개인","1999","부산대학로 10","-","중개거래","부산 금정구","-"
"2798","부산광역시 강서구 명지동","3595-3","3595","0003","더샵명지퍼스트월드3단지","80.7864","202506","08","56,500","-","24","개인","개인","2020","명지국제2로 41","-","중개거래","부산 강서구","-"
"2799","부산광역시 동구 초량동","1218","1218","0000","e편한세상부산항","84.7066","202506","08","63,000","-","22","개인","개인","2019","홍곡로 50","-","중개거래","부산 동구","-"
"2800","부산광역시 해운대구 반여동","1672","1672","0000","해운대더샵센텀그린","59.9607","202506","08","31,700","103동","10","개인","개인","2019","해운대로61번길 73","-","중개거래","부산 해운대구","25.06.27"
"2801","부산광역시 수영구 광안동","1335","1335","0000","광안에일린의뜰","84.8398","202506","08","71,000","-","18","개인","개인","2022","호암로 45","-","중개거래","부산 수영구","-"
"2802","부산광역시 수영구 광안동","1334","1334","0000","광안자이","84.4800","202506","08","88,000","-","26","개인","개인","2020","호암로29번길 50","-","중개거래","부산 수영구","-"
"2803","부산광역시 동래구 낙민동","326","0326","0000","포레나동래","84.6439","202506","08","62,000","-","47","개인","개인","2019","온천천로339번길 51","-","중개거래","부산 동래구","-"
"2804","부산광역시 사하구 다대동","1624","1624","0000","다대동롯데캐슬몰운대","84.9748","202506","08","24,000","-","20","개인","개인","2007","다대낙조2길 100","-","중개거래","부산 사하구","-"
"2805","부산광역시 연제구 거제동","1536","1536","0000","레이카운티(1단지)","84.8261","202506","08","96,500","-","22","개인","개인","2024","아시아드대로 39","-","중개거래","부산 연제구","-"
"2806","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","59.9635","202506","08","52,200","-","2","개인","개인","2018","법원북로 93","-","중개거래","부산 연제구","-"
"2807","부산광역시 해운대구 중동","1491-13","1491","0013","대림해운대빌라","162.7800","202506","08","70,000","-","1","개인","개인","1992","달맞이길117번가길 124","-","중개거래","부산 기장군","25.06.30"
"2808","부산광역시 부산진구 당감동","807-4","0807","0004","동일스위트","80.2373","202506","07","23,900","-","18","개인","개인","2005","백양관문로 115","-","중개거래","부산 부산진구","-"
"2809","부산광역시 부산진구 당감동","573-89","0573","0089","서면비스타동원","84.9990","202506","07","51,000","106동","7","개인","개인","2024","마철로 114","-","중개거래","부산 부산진구","25.07.03"
"2810","부산광역시 부산진구 당감동","573-89","0573","0089","서면비스타동원","59.9998","202506","07","42,400","-","19","개인","법인","2024","마철로 114","-","중개거래","부산 부산진구, 부산 서구","-"
"2811","부산광역시 서구 서대신동3가","762","0762","0000","대신롯데캐슬","129.7178","202506","07","63,000","-","6","개인","개인","2014","대티로 161","20250607","중개거래","부산 서구","-"
"2812","부산광역시 영도구 동삼동","1180","1180","0000","부산오션시티푸르지오","84.9133","202506","07","41,000","-","41","개인","개인","2022","동삼오션로 30","-","중개거래","부산 영도구","-"
"2813","부산광역시 부산진구 부암동","720","0720","0000","쌍용스윗닷홈","94.4120","202506","07","28,250","-","18","개인","개인","2004","백양산로 70","-","중개거래","부산 부산진구","-"
"2814","부산광역시 부산진구 부암동","610-88","0610","0088","백양산서희스타힐스","84.9897","202506","07","48,990","-","15","개인","개인","2025","백양산로 22","-","중개거래","부산 부산진구","-"
"2815","부산광역시 서구 서대신동3가","762","0762","0000","대신롯데캐슬","129.7178","202506","07","63,000","-","6","개인","개인","2014","대티로 161","-","중개거래","부산 서구","-"
"2816","부산광역시 부산진구 연지동","406","0406","0000","연지자이2차","59.9074","202506","07","38,300","-","17","개인","개인","2011","초연로 11","-","중개거래","부산 부산진구","-"
"2817","부산광역시 부산진구 범전동","450","0450","0000","삼한골든뷰센트럴파크","84.9936","202506","07","73,500","-","47","개인","개인","2019","중앙대로 821","-","중개거래","부산 부산진구","-"
"2818","부산광역시 부산진구 범천동","974-16","0974","0016","가야누리애더센트리즈","50.1922","202506","07","21,500","-","23","개인","개인","2020","범천로 16","-","중개거래","부산 부산진구, 부산 해운대구","-"
"2819","부산광역시 금정구 장전동","604-11","0604","0011","금정산태진팰리스2차","73.6373","202506","07","31,900","-","6","개인","개인","2017","온천장로125번길 28-1","-","중개거래","부산 금정구","-"
